barrio,precio,hab,baño,aseo,superficie,fecha_constr,planta,lavadero,trastero,terraza,calefaccion,parking,acc,ascensor,lat,lon,url,text
Dreta de l´Eixample,1.750 €,3 habitaciones,2 Baños,,Superficie 87 m,,Planta número 5,,,Terraza 20 m,Calefacción ,Sin plaza parking,Aire acondicionado ,Ascensor ,"VGPSLat\"":41.3887387","VGPSLon\"":2.1739930",https://www.habitaclia.com/alquiler-piso-de_lujo_renovado_calle_de_les_jonqueres_20_dreta_de_l_eixample-barcelona-i18345004083513.htm?pag=30&f=&from=list&lo=55," ¡Disponible el 1 de junio! Este apartamento de lujo único y recién RENOVADO se encuentra justo en el centro, a solo 2 minutos a pie de Plaza Catalunya y Paseo de Gracia! Está completamente AMUEBLADO y decorado con mucho gusto. Tiene una superficie de 87m2 más 20m2 de TERRAZA PRIVADA con espectaculares vistas sobre la ciudad. La terraza se divide en dos partes, una es exterior y la otra es un invernadero. Hay 3 DORMITORIOS DOBLES con armarios muy grandes y 2 BAÑOS COMPLETOS. Cocina totalmente equipada con electrodomésticos NUEVOS: nevera, congelador, estufa, horno, lavavajillas, lavadora, todos los utensilios, utensilios de cocina, lavandería, etc. Suelos de parquet y baldosas originales en todo el apartamento. Dispone de aire acondicionado y calefacción. ¡Ubicación absolutamente inmejorable en la parte más bonita de la ciudad! Metro Urquinaona y Plaza Catalunya están a solo 2 manzanas a pie del apartamento. Los gastos de IBI y comunidad están incluidos en el precio del alquiler. Alquiler mínimo: 1 año. La fianza es de 3 meses.   Available June 1st! This unique and freshly RENOVATED luxury apartment is located right in the center only 2 minutes walking to Plaza Catalunya and Paseo de Gracia! It’s fully FURNISHED and beautifully decorated. It has 87m2 floorspace plus a 20m2 of PRIVATE TERRACE with spectacular views over the city. The terrace is divided in two parts, one is exterior and the other one is a winter garden. There are 3 DOUBLE BEDROOMS with very big closets and 2 COMPLETE BATHROOMS. Fully equipped kitchen with BRAND NEW fridge, freezer, stove, oven, dishwasher, washing machine, all utensils, cookware, laundry etc… Hardwood flooring and original tiles throughout the whole apartment. There is air conditioning and heating provided. Absolutely unbeatable location in the most beautiful part of the city! Metro Urquinaona and Plaza Catalunya are only 2 blocks walking from the apartment. IBI tax and community expenses are included in the rental price. Minimum rental: 1 year. The security deposit is 3 months. "
Dreta de l´Eixample,791 €,2 habitaciones,1 Baño,,Superficie 61 m,Año construcción 1936,,,,,Calefacción ,,Aire acondicionado ,Ascensor ,"VGPSLat\"":41.3975200","VGPSLon\"":2.1740100",https://www.habitaclia.com/alquiler-piso-con_2_habitaciones_con_ascensor_calefaccion_y_aire_acondic_dreta_de_l_eixample-barcelona-i36516000000074.htm?pag=30&f=&from=list&lo=55," Piso en alquiler en zona inmejorable, calle Consent De Cent, al lado del hospital de Nens y el Passeig  Sant Joan. Consta de Salón Comedor con salida a Balcón, 2 Habitaciones, Cocina y Baño con plato de ducha con mampara. La vividenda dispone de Aire Acondicionado ( Split ) en el Salón y Un radiador de calefección Eléctrico. En la habitación grande hay un gran armario empotrado de puertas correderas y en la habitación pequeña, un armario pequeño. La cocina dispone de Nevera. Una pequeña habitación, despensa en la entrada a la vivienda. Es un 1ª real en Finca con Ascensor CONTRATO ANTERIOR DE FECHA:  IMPORTE: 800 € INDEX PREU LLOGUER HABITATGE 18,41 € /m2 SUPERFICIE UTIL HABITATGE 43m2."
Dreta de l´Eixample,1.380 €,2 habitaciones,2 Baños,,Superficie 145 m,Año construcción 1900,Planta número 2,,,,Calefacción ,Sin plaza parking,Aire acondicionado ,Ascensor ,"VGPSLat\"":41.3969300","VGPSLon\"":2.1623000",https://www.habitaclia.com/alquiler-piso-con_cocina_equipada_con_electrodomesticos_dreta_de_l_eixample-barcelona-i4509003895264.htm?pag=30&f=&from=list&lo=55," ROSSELLÓ / AV. DIAGONAL Piso exterior a calle de 137m². Salón comedor exterior de 25m². Consta de 2 dormitorios, uno doble con vestidor exterior a patio de manzana y uno individual interior a patio de luces. Cocina independiente actualizada equipada con electrodomésticos. Baño completo con plato de ducha y aseo de cortesía. Dispone de suelos de parquet, aire acondicionado en el salón y el dormitorio. Finca con ascensor.  Excelente comunicación por transporte público tanto de Metro L3 y L5 Diagonal como de varias líneas de autobuses.  Índice referencia alquiler: 13,42 € / m². A. inferior: 10,53 € / m². A. superior: 19,41 € / m²."
Dreta de l´Eixample,1.250 €,2 habitaciones,1 Baño,1 Aseo,Superficie 75 m,,Planta número 3,,,,Calefacción ,Sin plaza parking,Aire acondicionado ,Ascensor ,"VGPSLat\"":41.4066149","VGPSLon\"":2.1797544",https://www.habitaclia.com/alquiler-piso-excelente_de_temporada_de_1_a_11_meses_en_dreta_de_leixample_dreta_de_l_eixample-barcelona-i13074000016321.htm?pag=30&f=&from=list&lo=55," Referencia: T8407-1 ALQUILER DE TEMPORADA ENTRE 32 DÍAS Y 11 MESES. DISPONIBLE A PARTIR DEL 10 de Junio de 2021. Este encantador piso de alquiler por temporadas de 1 a 11 meses, está situado en pleno centro de Barcelona en el barrio del Eixample. Completamente amueblado y muy bien equipado, compuesto de dos dormitorios dobles, un baño moderno con ducha, cocina independiente con lavavajillas, horno, y microondas. Comedor y salón muy bien decorados y con abundante luz natural, lo que da un toque de cálidez y frescura. También dispone de aire acondicionado y de calefacción. L'Eixample es un barrio animado y moderno, donde se disfruta de pasear por sus calles y detenerse a contemplar las grandiosas edificaciones que son parte de la arquitectura y cultura catalana. Caminar hacia el Passeig de Gracia, conocido por sus tiendas de moda local e internacional, visitar por este mismo paseo a dos grandes obras de Gaudí, como son La Pedrera y Casa Batlló. Tomar un coctel en una encantadora terraza o tapear por uno de sus bares o cenar en uno de sus restaurantes de cocina mediterránea. El piso se encuentra a 300 metros de la parada de metro Encants L2."
Dreta de l´Eixample,1.290 €,3 habitaciones,1 Baño,,Superficie 85 m,,,,,,Calefacción ,,,Ascensor ,"VGPSLat\"":41.3961800","VGPSLon\"":2.1694800",https://www.habitaclia.com/alquiler-piso-de_temporal_de_3_habitaciones_en_dreta_de_l_eixample-barcelona-i27758000000674.htm?pag=26&f=&from=list&lo=55," Apartamento de alquiler temporal (desde 32 días a 11 meses) Disponible a partir del 17 de agosto de 2021. Si lo que buscas es comodidad, estar cerca de los principales puntos de la ciudad  y tener un piso moderno, decorado con muy buen gusto, este apartamento es ideal para ti.  Al entrar te encontrarás con un amplio salón comedor, decorado con colores vivos y alegres. La cocina es independiente y cuenta con todos los electrodomésticos necesarios de alta gama. La zona de noche consta de 2 habitaciones. Dos habitaciones con cama doble y la otra con dos camas individuales. Además el piso cuenta con un práctico vestidor con armario. Dos de las habitaciones tienen salida a un precioso balcón exterior. El piso cuenta con wifi  y calefacción. Su ubicación es inmejorable, se encuentra a pocos pasos de Paseo de San Joan y a dos minutos andando del metro Girona L3."
Dreta de l´Eixample,1.900 €,,,,Superficie 83 m,,Planta número 3,,,,Calefacción ,Sin plaza parking,Aire acondicionado ,Ascensor ,"VGPSLat\"":41.3964350","VGPSLon\"":2.1688000",https://www.habitaclia.com/alquiler-piso-espectacular_en_eixample_calle_girona_105_dreta_de_l_eixample-barcelona-i2366003295695.htm?pag=30&f=&from=list&lo=55," Estupendo piso de diseño, rústico-industrial recién reformado por completo. Muy luminoso y con vistas abiertas.  Consta de dos habitaciones, una con 2 camas individuales , y una con cama de matrimonio y baño suite. 2 baños con plato de ducha y aseo. Apartamento totalmente amueblado, cocina totalmente equipada.  Finca reformada, con ascensor En el centro del Eixample, cerca del metro Girona y lineas de bus. Contrato de 11 meses."
Dreta de l´Eixample,1.650 €,3 habitaciones,2 Baños,,Superficie 90 m,,Planta número 5,Lavadero ,,,Calefacción ,Sin plaza parking,Aire acondicionado ,Ascensor ,"VGPSLat\"":41.3990835","VGPSLon\"":2.1746898",https://www.habitaclia.com/alquiler-piso-de_calidad_de_temporada_de_1_a_11_meses_en_dreta_de_leixample_dreta_de_l_eixample-barcelona-i13074000016231.htm?pag=30&f=&from=list&lo=55," Referencia: T5302-2 ALQUILER DE TEMPORADA ENTRE 32 DÍAS Y 11 MESES. DISPONIBLE A PARTIR DEL 3 de Junio de 2021. Precioso apartamento de 90m2 en el barrio de la Sagrada Familia con 3 habitaciones dobles y dos baños. La cocina está totalmente equipada con vitrocerámica, horno, lavavajillas y una amplia gama de utensilios de cocina mientras el salón tiene un televisor de pantalla plana y una conexión Wi-Fi gratuita. El barrio le ofrecerá todo lo necesario para disfrutar de su estancia: restaurantes para degustar tapas, bares, supermercados, etc. Rápido acceso al transporte público de la ciudad. Las paradas de metro más cercanas son: Verdaguer, Monumental Tetuan"
Dreta de l´Eixample,1.500 €,2 habitaciones,2 Baños,,Superficie 95 m,,Planta número 2,,,,,Sin plaza parking,Aire acondicionado ,Ascensor ,"VGPSLat\"":41.3862353","VGPSLon\"":2.1647957",https://www.habitaclia.com/alquiler-piso-en_dreta_eixample_2_hab_dreta_de_l_eixample-barcelona-i11293003946960.htm?pag=30&f=&from=list&lo=55," Piso nuevo y reformado en Gran Via de Les Corts Catalanes de 95 m2 con 2 habitaciones dobles y 2 baños, el cual uno de ellos es completo con bañera y el otro completo con ducha. El piso consta de parquet, amueblado con muebles y estanterías nuevas de madera.  Un diseño moderno con cocina americana abierta. Está equipado con electrodomésticos, mesas, sofá, camas y muebles nuevos. El piso está en una segunda planta con acensor.  Inmueble situado en una buena ubicación cerca de Plaza Cataluña, en la que tenemos servicio de metro y tren. Cerca de transporte público, de zonas comerciales y de servicios. Se alquila por 1500€ mensuales y se piden 2 meses de fianza + 10% de la renta anual+ IVA."
Dreta de l´Eixample,2.650 €,4 habitaciones,3 Baños,,Superficie 221 m,,Planta número 3,Lavadero ,Trastero ,,Calefacción ,Sin plaza parking,Aire acondicionado ,Ascensor ,"VGPSLat\"":41.3888418","VGPSLon\"":2.1651541",https://www.habitaclia.com/alquiler-piso-molt_lluminos_estances_amplies_dreta_de_l_eixample-barcelona-i973003861005.htm?pag=30&f=&from=list&lo=55," Espectacular pis en lloguer a la Dreta de l´Eixample de Barcelona (Diputació amb Rambla Catalunya), en una de les zones més exclusives de la ciutat i més cèntriques (molt a prop de Plaça Catalunya), a prop de tots els serveis (transport públic (metro L1 i L4, Ferrocarrils Catalans i parades d´autobús), bars, restaurants, comerços, universitats, pàrquing, etc...), dins d´una finca Regia (típica de la Dreta de l´Eixample) preciosa i amb ascensor. El pis disposa de 221m2 de superfície, distribuïts en 4 estances (totes exteriors; una d´elles és habitació pel servei), 3 banys complets (amb plat de dutxa, un d´ells pel servei), i cuina totalment equipada a estrenar.  El pis té els sostres alts, bona distribució amb espais molt amplis i vistes al centre de la ciutat, aire condicionat independent a cada estança (bomba de fred i de calor), calefacció, paviments de parquet, toldos a la façana principal, fibra òptica, i és una tercera planta d´un edifici amb ascensor (tambè hi ha ascensor de servei). Entrada majestuosa, i ubicació immillorable. Per a més informació o per a concertar visita, posi´s en contacte amb dupleX immobiliaria. Espectacular piso en alquiler a la Derecha del Eixample de Barcelona (Diputació con Rambla Catalunya), en una de las zonas más exclusivas de la ciudad y más céntricas (muy cerca de Plaza Catalunya), cerca de todos los servicios (transporte público (metro L1 y L4, Ferrocarriles Catalanes y paradas de autobús), bares, restaurantes, comercios, universidades, parking, etc ...), dentro de una finca Regia (típica de la Dreta de l´Eixample) preciosa y con ascensor. El piso dispone de 221m2 de superficie, distribuidos en 4 estancias (todas exteriores, una de ellas es habitación para el servicio), 3 baños completos (con ducha, uno de ellos para el servicio), y cocina totalmente equipada a estrenar. El piso tiene los techos altos, buena distribución con espacios muy amplios y vistas al centro de la ciudad, aire acondicionado independiente en cada estancia (bomba de frío y de calor), calefacción, suelos de parquet, toldos en la fachada principal, fibra óptica , y es una tercera planta de un edificio con ascensor (también hay ascensor de servicio). Entrada majestuosa, y ubicación inmejorable. Para más información o para concertar visita, póngase en contacto con dúplex inmobiliaria. DupleX immobiliaria: Som un equip dedicat a la venda i assessorament d’immobles, on afegim el servei d’interiorisme per tal de crear un nou concepte d´immobiliaria, combinant la nostra experiència de més de 30 anys amb els serveis més innovadors."
Dreta de l´Eixample,1.650 €,4 habitaciones,2 Baños,,Superficie 140 m,,Planta número 10,,,,Calefacción ,,Sin aire acondicionado,Ascensor ,"VGPSLat\"":41.3949514","VGPSLon\"":2.1747921",https://www.habitaclia.com/alquiler-piso-plaza_de_tetuan_dreta_de_l_eixample-barcelona-i16510004140612.htm?pag=30&f=&from=list&lo=55," Piso de alquiler en Plaza Tetuan Vivienda en alquiler en excelente estado, a 5 minutos de la Estación Tetuan, con 4 habitaciones, salón, Balcon con vista a la montaña, cocina con vista al mar, salida de emergencia. La vivienda se encuentra en una planta 10, es un piso luminoso, muy amplio con maravillosas vistas, cocina y baño en buen estado. Vivienda de 140 m2 distribuida en un salón con acceso al balcón, cocina, baño, 4 habitaciones, 2 baños. Disponibilidad inmediata. Apartment for rent in Plaza Tetuan Housing for rent in excellent condition, 5 minutes from Tetuan Station, with 4 bedrooms, living room, balcony with mountain view, kitchen with sea view, emergency exit. The house is located on a 10th floor, it is a bright, very spacious apartment with wonderful views, kitchen and bathroom in good condition. 140 m2 house distributed in a living room with access to the balcony, kitchen, bathroom, 4 bedrooms, 2 bathrooms. Immediate availability."
Dreta de l´Eixample,1.450 €,,1 Baño,,Superficie 61 m,,Planta número 1,,,Terraza 17 m,Calefacción ,Sin plaza parking,Aire acondicionado ,Ascensor ,"VGPSLat\"":41.3948590","VGPSLon\"":2.1666640",https://www.habitaclia.com/alquiler-piso-magnifico_con_piscina_comunitaria_en_la_dreta_de_l_eixample_dreta_de_l_eixample-barcelona-i2277003486087.htm?pag=30&f=&from=list&lo=55," Ubicado en una finca clásica, en calle València con Pau Claris, a solo dos calles del Paseo de Gracia, encontramos este luminoso y tranquilo piso. Se trata de una planta principal con una terraza de 17m2.  Luminoso salón-comedor con cocina abierta, equipada con nevera, horno y vitrocerámica. Un dormitorio y 1 baño completo con ducha. Excelentes acabados. Calefacción.  La finca cuenta con una sensacional piscina comunitaria y zona verde en la planta baja.  Posibilidad de parking en la finca de al lado (no incluido en el precio). Disponibilidad inmediata. No dude en contactarnos para concertarle una visita."
